,1 - Potential Applied / V,1 - Time / s,1 - Current / A,1 - Potential / V,2 - Potential Applied / V,2 - Time / s,2 - Current / A,2 - Potential / V ,3 - Potential Applied / V,3 - Time / s,3 - Current / A,3 - Potential / V,4 - Potential Applied / V,4 - Time / s,4 - Current / A,4 - Potential / V,5 - Potential Applied / V,5 - Time / s,5 - Current / A,5 - Potential / V,6 - Potential Applied / V,6 - Time / s,6 - Current / A,6 - Potential / V,7 - Potential Applied / V,7 - Time / s,7 - Current / A,7 - Potential / V,8 - Potential Applied / V,8 - Time / s,8 - Current / A,8 - Potential / V,9 - Potential Applied / V,9 - Time / s,9 - Current / A,9 - Potential / V,10 - Potential Applied / V,10 - Time / s,10 - Current / A,10 - Potential / V,11 - Potential Applied / V,11 - Time / s,11 - Current / A,11 - Potential / V,12 - Potential Applied / V,12 - Time / s,12 - Current / A,12 - Potential / V,13 - Potential Applied / V,13 - Time / s,13 - Current / A,13 - Potential / V
2063,-0.202942,64.0433,-0.01026,-0.202484,-0.303345,60.3455,-0.00909424,-0.302643,-0.384521,51.8015,-0.0125793,-0.383759,-0.384521,45.1222,-0.0119354,-0.383728,-0.384521,42.4573,-0.0116608,-0.383759,-0.384521,39.8292,-0.0111664,-0.383759,-0.384521,38.4979,-0.0110565,-0.383667,-0.384521,37.1393,-0.0108704,-0.383728,-0.384521,35.8068,-0.0109619,-0.383698,-0.384521,31.8035,-0.0112457,-0.383698,-0.0170898,27.8091,0.000198364,-0.016922,,,,,,,,
2064,-0.20401,64.0469,-0.010257,-0.203552,-0.304413,60.3491,-0.0091217,-0.303772,-0.38559,51.8051,-0.0126404,-0.384735,-0.38559,45.1257,-0.011969,-0.384796,-0.38559,42.4609,-0.0116638,-0.384796,-0.38559,39.8328,-0.0111786,-0.384857,-0.38559,38.5014,-0.0110596,-0.384766,-0.38559,37.1429,-0.0108887,-0.384827,-0.38559,35.8103,-0.0110962,-0.384827,-0.38559,31.8071,-0.0112457,-0.384796,-0.0160217,27.8127,0.000274658,-0.0158325,,,,,,,,
2065,-0.205078,64.0504,-0.0102386,-0.20462,-0.305481,60.3526,-0.00914917,-0.304779,-0.386658,51.8086,-0.0126862,-0.385895,-0.386658,45.1293,-0.0119873,-0.385895,-0.386658,42.4644,-0.0116791,-0.385803,-0.386658,39.8363,-0.0111847,-0.385925,-0.386658,38.505,-0.0110596,-0.385834,-0.386658,37.1464,-0.0108765,-0.385864,-0.386658,35.8139,-0.0110809,-0.385864,-0.386658,31.8107,-0.0112457,-0.385895,-0.0149536,27.8162,0.000305176,-0.0147766,,,,,,,,
2066,-0.206146,64.054,-0.010199,-0.205688,-0.306549,60.3562,-0.00916748,-0.305908,-0.387726,51.8122,-0.0127045,-0.386963,-0.387726,45.1329,-0.0119873,-0.386993,-0.387726,42.468,-0.0116974,-0.386932,-0.387726,39.8399,-0.0111877,-0.386993,-0.387726,38.5086,-0.0110596,-0.386932,-0.387726,37.15,-0.0108765,-0.386932,-0.387726,35.8174,-0.0110718,-0.386963,-0.387726,31.8142,-0.0112579,-0.386932,-0.0138855,27.8198,0.000344849,-0.0137054,,,,,,,,
2067,-0.207214,64.0576,-0.0101837,-0.206726,-0.307617,60.3598,-0.00917664,-0.307007,-0.388794,51.8158,-0.0127075,-0.388,-0.388794,45.1364,-0.0119934,-0.388031,-0.388794,42.4716,-0.0116882,-0.388,-0.388794,39.8434,-0.0111786,-0.387939,-0.388794,38.5121,-0.0110779,-0.388,-0.388794,37.1536,-0.0108734,-0.388031,-0.388794,35.821,-0.0110718,-0.388062,-0.388794,31.8178,-0.011261,-0.38797,-0.0128174,27.8234,0.000442505,-0.0126312,,,,,,,,
2068,-0.208282,64.0611,-0.0101624,-0.207794,-0.308685,60.3633,-0.00921326,-0.307953,-0.389862,51.8193,-0.0127411,-0.389069,-0.389862,45.14,-0.0120087,-0.38913,-0.389862,42.4751,-0.0117004,-0.389069,-0.389862,39.847,-0.0112122,-0.389099,-0.389862,38.5157,-0.0110718,-0.389099,-0.389862,37.1571,-0.0108643,-0.389069,-0.389862,35.8246,-0.0110596,-0.389069,-0.389862,31.8213,-0.0112793,-0.389069,-0.0117493,27.8269,0.000518799,-0.0115631,,,,,,,,
2069,-0.209351,64.0647,-0.010141,-0.208832,-0.309753,60.3669,-0.00923462,-0.309082,-0.39093,51.8229,-0.0127655,-0.390137,-0.39093,45.1435,-0.0120209,-0.390137,-0.39093,42.4787,-0.0116974,-0.390137,-0.39093,39.8506,-0.0112,-0.390167,-0.39093,38.5192,-0.0110748,-0.390167,-0.39093,37.1607,-0.0108551,-0.390198,-0.39093,35.8281,-0.0110474,-0.390198,-0.39093,31.8249,-0.011438,-0.390167,-0.0106812,27.8305,0.000518799,-0.010498,,,,,,,,
2070,-0.210419,64.0682,-0.0101227,-0.20993,-0.310822,60.3704,-0.00926208,-0.310089,-0.391998,51.8264,-0.0127747,-0.391205,-0.391998,45.1471,-0.0120178,-0.391235,-0.391998,42.4822,-0.011734,-0.391296,-0.391998,39.8541,-0.0112091,-0.391235,-0.391998,38.5228,-0.0110779,-0.391235,-0.391998,37.1642,-0.0108521,-0.391235,-0.391998,35.8317,-0.0110443,-0.391174,-0.391998,31.8285,-0.0114105,-0.391205,-0.00961304,27.834,0.000595093,-0.00944519,,,,,,,,
2071,-0.211487,64.0718,-0.0101074,-0.210938,-0.31189,60.374,-0.00927124,-0.311188,-0.393066,51.83,-0.012793,-0.392273,-0.393066,45.1507,-0.0120239,-0.392273,-0.393066,42.4858,-0.0117218,-0.392212,-0.393066,39.8577,-0.0112579,-0.392273,-0.393066,38.5264,-0.0110809,-0.392334,-0.393066,37.1678,-0.0108429,-0.392212,-0.393066,35.8352,-0.0110291,-0.392303,-0.393066,31.832,-0.0113983,-0.392273,-0.00854492,27.8376,0.000692749,-0.00839844,,,,,,,,
2072,-0.212555,64.0754,-0.0100677,-0.211975,-0.312958,60.3776,-0.00931396,-0.312286,-0.394135,51.8336,-0.0128082,-0.393372,-0.394135,45.1542,-0.012027,-0.393372,-0.394135,42.4894,-0.0117615,-0.393311,-0.394135,39.8612,-0.0112457,-0.393372,-0.394135,38.5299,-0.0110748,-0.393372,-0.394135,37.1714,-0.0108337,-0.393402,-0.394135,35.8388,-0.0110077,-0.393402,-0.394135,31.8356,-0.01138,-0.393433,-0.00747681,27.8412,0.000708008,-0.00730591,,,,,,,,
2073,-0.213623,64.0789,-0.0100494,-0.213135,-0.314026,60.3811,-0.00932312,-0.313324,-0.395203,51.8371,-0.0128052,-0.394409,-0.395203,45.1578,-0.0120392,-0.394409,-0.395203,42.4929,-0.01185,-0.394379,-0.395203,39.8648,-0.0112366,-0.394409,-0.395203,38.5335,-0.0110596,-0.39447,-0.395203,37.1749,-0.0108307,-0.394409,-0.395203,35.8424,-0.0109924,-0.39444,-0.395203,31.8391,-0.0113678,-0.394409,-0.00640869,27.8447,0.000756836,-0.00626526,,,,,,,,
2074,-0.214691,64.0825,-0.0100464,-0.214203,-0.315094,60.3847,-0.00934753,-0.314362,-0.396271,51.8407,-0.0128387,-0.395477,-0.396271,45.1613,-0.0120483,-0.395508,-0.396271,42.4965,-0.0118591,-0.395477,-0.396271,39.8684,-0.0112366,-0.395447,-0.396271,38.537,-0.0110565,-0.395447,-0.396271,37.1785,-0.0108582,-0.395477,-0.396271,35.8459,-0.0109894,-0.395477,-0.396271,31.8427,-0.0113556,-0.395508,-0.00534058,27.8483,0.000860596,-0.0052063,,,,,,,,
2075,-0.215759,64.086,-0.0100159,-0.21524,-0.316162,60.3882,-0.00937805,-0.31543,-0.397339,51.8442,-0.0128418,-0.396545,-0.397339,45.1649,-0.0120667,-0.396515,-0.397339,42.5,-0.0118561,-0.396515,-0.397339,39.8719,-0.0112976,-0.396545,-0.397339,38.5406,-0.0110474,-0.396576,-0.397339,37.182,-0.010849,-0.396576,-0.397339,35.8495,-0.0109772,-0.396515,-0.397339,31.8463,-0.0113312,-0.396576,-0.00427246,27.8518,0.000930786,-0.00412598,,,,,,,,
2076,-0.216827,64.0896,-0.00999451,-0.216309,-0.31723,60.3918,-0.00940247,-0.316559,-0.398407,51.8478,-0.0128693,-0.397583,-0.398407,45.1685,-0.0120605,-0.397644,-0.398407,42.5036,-0.0118286,-0.397583,-0.398407,39.8755,-0.0112579,-0.397644,-0.398407,38.5442,-0.0110321,-0.397614,-0.398407,37.1856,-0.0108368,-0.397614,-0.398407,35.853,-0.0109558,-0.397614,-0.398407,31.8498,-0.0113312,-0.397614,-0.00320435,27.8554,0.000933838,-0.00304871,,,,,,,,
2077,-0.217896,64.0932,-0.00997009,-0.217377,-0.318298,60.3954,-0.00943298,-0.317657,-0.399475,51.8514,-0.0129639,-0.398651,-0.399475,45.172,-0.0120361,-0.398621,-0.399475,42.5072,-0.0118195,-0.398682,-0.399475,39.879,-0.0112427,-0.398651,-0.399475,38.5477,-0.0110443,-0.398651,-0.399475,37.1892,-0.0108185,-0.398682,-0.399475,35.8566,-0.0109528,-0.398682,-0.399475,31.8534,-0.0113251,-0.398682,-0.00213623,27.859,0.00102844,-0.00203247,,,,,,,,
2078,-0.218964,64.0967,-0.00996094,-0.218536,-0.319366,60.3989,-0.00946655,-0.318756,-0.400543,51.8549,-0.0129578,-0.399719,-0.400543,45.1756,-0.0120605,-0.399689,-0.400543,42.5107,-0.0118286,-0.399689,-0.400543,39.8826,-0.0112427,-0.399719,-0.400543,38.5513,-0.0110229,-0.399719,-0.400543,37.1927,-0.0108154,-0.399689,-0.400543,35.8602,-0.0109314,-0.399719,-0.400543,31.8569,-0.0112915,-0.39975,-0.00106812,27.8625,0.00109253,-0.000915527,,,,,,,,
2079,-0.220032,64.1003,-0.00995178,-0.219543,-0.320435,60.4025,-0.00949402,-0.319794,-0.401611,51.8585,-0.0129456,-0.400787,-0.401611,45.1791,-0.0120819,-0.400787,-0.401611,42.5143,-0.0118195,-0.400757,-0.401611,39.8862,-0.0112152,-0.400818,-0.401611,38.5548,-0.0110138,-0.400787,-0.401611,37.1963,-0.0108002,-0.400787,-0.401611,35.8637,-0.0109131,-0.400787,-0.401611,31.8605,-0.0112823,-0.400787,0.0,27.8661,0.00111389,0.000149536,,,,,,,,
2080,-0.2211,64.1038,-0.00991516,-0.220642,-0.321503,60.406,-0.00953064,-0.320862,-0.402679,51.862,-0.0129486,-0.401855,-0.402679,45.1827,-0.0120789,-0.401825,-0.402679,42.5178,-0.0118286,-0.401855,-0.402679,39.8897,-0.0112152,-0.401794,-0.402679,38.5584,-0.0110291,-0.401855,-0.402679,37.1998,-0.0107788,-0.401825,-0.402679,35.8673,-0.010907,-0.401825,-0.402679,31.8641,-0.0112701,-0.401886,,,,,,,,,,,,
2081,-0.222168,64.1074,-0.00990906,-0.22168,-0.322571,60.4096,-0.009552,-0.321899,-0.403748,51.8656,-0.0129333,-0.402863,-0.403748,45.1863,-0.0120636,-0.402924,-0.403748,42.5214,-0.0118195,-0.402954,-0.403748,39.8933,-0.0112061,-0.402985,-0.403748,38.562,-0.0110443,-0.402954,-0.403748,37.2034,-0.0107849,-0.402924,-0.403748,35.8708,-0.0108887,-0.402985,-0.403748,31.8676,-0.0112518,-0.402985,,,,,,,,,,,,
2082,-0.223236,64.111,-0.00988464,-0.222778,-0.323639,60.4132,-0.00959778,-0.322968,-0.404816,51.8692,-0.0129395,-0.403992,-0.404816,45.1898,-0.0120575,-0.4039,-0.404816,42.525,-0.0117828,-0.404022,-0.404816,39.8968,-0.0112122,-0.403992,-0.404816,38.5655,-0.0110474,-0.403961,-0.404816,37.207,-0.0107697,-0.404022,-0.404816,35.8744,-0.0108673,-0.403992,-0.404816,31.8712,-0.0112396,-0.404022,,,,,,,,,,,,
2083,-0.224304,64.1145,-0.00985718,-0.223846,-0.324707,60.4167,-0.00962219,-0.324005,-0.405884,51.8727,-0.0129425,-0.40509,-0.405884,45.1934,-0.0120422,-0.405121,-0.405884,42.5285,-0.0118469,-0.404999,-0.405884,39.9004,-0.0111847,-0.405029,-0.405884,38.5691,-0.0110413,-0.40506,-0.405884,37.2105,-0.0107422,-0.40509,-0.405884,35.878,-0.0108643,-0.40509,-0.405884,31.8747,-0.0112335,-0.40506,,,,,,,,,,,,
2084,-0.225372,64.1181,-0.00984802,-0.224945,-0.325775,60.4203,-0.00965576,-0.325104,-0.406952,51.8763,-0.0129425,-0.406097,-0.406952,45.1969,-0.0120544,-0.406158,-0.406952,42.5321,-0.0118378,-0.406189,-0.406952,39.904,-0.0111694,-0.406128,-0.406952,38.5726,-0.0110291,-0.406097,-0.406952,37.2141,-0.0107361,-0.406189,-0.406952,35.8815,-0.0108582,-0.406128,-0.406952,31.8783,-0.0112122,-0.406128,,,,,,,,,,,,
2085,-0.22644,64.1216,-0.00982361,-0.225891,-0.326843,60.4238,-0.00967712,-0.326202,-0.40802,51.8798,-0.0129456,-0.407227,-0.40802,45.2005,-0.0120605,-0.407196,-0.40802,42.5356,-0.0118011,-0.407196,-0.40802,39.9075,-0.0111725,-0.407135,-0.40802,38.5762,-0.011026,-0.407227,-0.40802,37.2176,-0.0107117,-0.407227,-0.40802,35.8851,-0.010849,-0.407166,-0.40802,31.8819,-0.0111877,-0.407166,,,,,,,,,,,,
2086,-0.227509,64.1252,-0.00979309,-0.22702,-0.327911,60.4274,-0.0097229,-0.327209,-0.409088,51.8834,-0.0129303,-0.408234,-0.409088,45.2041,-0.0120575,-0.408234,-0.409088,42.5392,-0.0118073,-0.408264,-0.409088,39.9111,-0.0111542,-0.408264,-0.409088,38.5798,-0.0109955,-0.408264,-0.409088,37.2212,-0.0106995,-0.408264,-0.409088,35.8886,-0.0108246,-0.408234,-0.409088,31.8854,-0.0111786,-0.408234,,,,,,,,,,,,
2087,-0.228577,64.1288,-0.00976868,-0.228027,-0.328979,60.431,-0.00975342,-0.328247,-0.410156,51.887,-0.0129364,-0.409332,-0.410156,45.2076,-0.0120422,-0.409302,-0.410156,42.5428,-0.011795,-0.409363,-0.410156,39.9146,-0.0111359,-0.409393,-0.410156,38.5833,-0.0109924,-0.409332,-0.410156,37.2248,-0.010675,-0.409363,-0.410156,35.8922,-0.0108215,-0.409363,-0.410156,31.889,-0.0111694,-0.409363,,,,,,,,,,,,
2088,-0.229645,64.1323,-0.00976563,-0.229065,-0.330048,60.4345,-0.00978088,-0.329315,-0.411224,51.8905,-0.0129456,-0.41037,-0.411224,45.2112,-0.0120819,-0.410431,-0.411224,42.5463,-0.0117706,-0.410431,-0.411224,39.9182,-0.0111237,-0.4104,-0.411224,38.5869,-0.010965,-0.41037,-0.411224,37.2283,-0.010672,-0.410431,-0.411224,35.8958,-0.0108154,-0.410431,-0.411224,31.8925,-0.0111481,-0.410431,,,,,,,,,,,,
2089,-0.230713,64.1359,-0.00973206,-0.230194,-0.331116,60.4381,-0.0098175,-0.330414,-0.412292,51.8941,-0.0129333,-0.411438,-0.412292,45.2147,-0.0120697,-0.41153,-0.412292,42.5499,-0.0117828,-0.411499,-0.412292,39.9218,-0.0111084,-0.411438,-0.412292,38.5904,-0.0109497,-0.411438,-0.412292,37.2319,-0.0106384,-0.411407,-0.412292,35.8993,-0.0108002,-0.411407,-0.412292,31.8961,-0.0111328,-0.411469,,,,,,,,,,,,
2090,-0.231781,64.1394,-0.00971375,-0.231232,-0.332184,60.4416,-0.00985413,-0.331451,-0.413361,51.8976,-0.0129517,-0.412506,-0.413361,45.2183,-0.0120544,-0.412476,-0.413361,42.5534,-0.0117676,-0.412506,-0.413361,39.9253,-0.0111023,-0.412537,-0.413361,38.594,-0.0109375,-0.412567,-0.413361,37.2354,-0.0106323,-0.412537,-0.413361,35.9029,-0.0107849,-0.412537,-0.413361,31.8997,-0.0111206,-0.412506,,,,,,,,,,,,
2091,-0.232849,64.143,-0.00969543,-0.232269,-0.333252,60.4452,-0.00987244,-0.33252,-0.414429,51.9012,-0.0129395,-0.413605,-0.414429,45.2219,-0.0120117,-0.413544,-0.414429,42.557,-0.0117279,-0.413574,-0.414429,39.9289,-0.0110779,-0.413574,-0.414429,38.5976,-0.0109467,-0.413605,-0.414429,37.239,-0.0106171,-0.413605,-0.414429,35.9064,-0.0107727,-0.413574,-0.414429,31.9032,-0.0111053,-0.413605,,,,,,,,,,,,
2092,-0.233917,64.1466,-0.00968933,-0.233368,-0.33432,60.4488,-0.00990906,-0.333588,-0.415497,51.9048,-0.0129395,-0.414642,-0.415497,45.2254,-0.0120331,-0.414734,-0.415497,42.5606,-0.0117126,-0.414673,-0.415497,39.9324,-0.0110657,-0.414703,-0.415497,38.6011,-0.0109161,-0.414673,-0.415497,37.2426,-0.0106049,-0.414642,-0.415497,35.91,-0.0107513,-0.414612,-0.415497,31.9068,-0.0110962,-0.414642,,,,,,,,,,,,
2093,-0.234985,64.1501,-0.00967102,-0.234497,-0.335388,60.4523,-0.00995483,-0.334717,-0.416565,51.9083,-0.0129395,-0.415741,-0.416565,45.229,-0.0120239,-0.41571,-0.416565,42.5641,-0.0117035,-0.415741,-0.416565,39.936,-0.0110748,-0.415771,-0.416565,38.6047,-0.0108826,-0.415741,-0.416565,37.2461,-0.0105713,-0.41571,-0.416565,35.9136,-0.0107208,-0.415771,-0.416565,31.9103,-0.0110779,-0.41568,,,,,,,,,,,,
2094,-0.236053,64.1537,-0.00964966,-0.235474,-0.336456,60.4559,-0.0099762,-0.335754,-0.417633,51.9119,-0.0129395,-0.416779,-0.417633,45.2325,-0.0119751,-0.416748,-0.417633,42.5677,-0.0116821,-0.416779,-0.417633,39.9396,-0.0110657,-0.416779,-0.417633,38.6082,-0.0108643,-0.416687,-0.417633,37.2497,-0.010553,-0.41684,-0.417633,35.9171,-0.0107086,-0.416779,-0.417633,31.9139,-0.0110565,-0.416809,,,,,,,,,,,,
2095,-0.237122,64.1572,-0.00964661,-0.236633,-0.337524,60.4594,-0.0100006,-0.336823,-0.418701,51.9154,-0.0129181,-0.417877,-0.418701,45.2361,-0.0119781,-0.417816,-0.418701,42.5712,-0.0116516,-0.417847,-0.418701,39.9431,-0.0110565,-0.417877,-0.418701,38.6118,-0.0108429,-0.417847,-0.418701,37.2532,-0.0105377,-0.417908,-0.418701,35.9207,-0.0106903,-0.417847,-0.418701,31.9175,-0.0110382,-0.417847,,,,,,,,,,,,
2096,-0.23819,64.1608,-0.00962524,-0.23761,-0.338593,60.463,-0.0100464,-0.337891,-0.419769,51.919,-0.0128967,-0.418884,-0.419769,45.2397,-0.011972,-0.418945,-0.419769,42.5748,-0.0116638,-0.418945,-0.419769,39.9467,-0.0110352,-0.418915,-0.419769,38.6154,-0.0108124,-0.418915,-0.419769,37.2568,-0.0105194,-0.418915,-0.419769,35.9242,-0.0106689,-0.418976,-0.419769,31.921,-0.0110229,-0.418945,,,,,,,,,,,,
2097,-0.239258,64.1644,-0.00960693,-0.238739,-0.339661,60.4666,-0.0100769,-0.338928,-0.420837,51.9226,-0.0128693,-0.419952,-0.420837,45.2432,-0.0119537,-0.419983,-0.420837,42.5784,-0.0116302,-0.419983,-0.420837,39.9502,-0.0110199,-0.420044,-0.420837,38.6189,-0.0108063,-0.419952,-0.420837,37.2604,-0.0105133,-0.420013,-0.420837,35.9278,-0.0106537,-0.420013,-0.420837,31.9246,-0.0110016,-0.419952,,,,,,,,,,,,
2098,-0.240326,64.1679,-0.00960388,-0.239807,-0.340729,60.4701,-0.0101227,-0.340057,-0.421906,51.9261,-0.012854,-0.421051,-0.421906,45.2468,-0.0119507,-0.421021,-0.421906,42.5819,-0.0116028,-0.421051,-0.421906,39.9538,-0.0109985,-0.421051,-0.421906,38.6225,-0.0107849,-0.42099,-0.421906,37.2639,-0.0105011,-0.421082,-0.421906,35.9314,-0.0106476,-0.421051,-0.421906,31.9281,-0.0109741,-0.42099,,,,,,,,,,,,
2099,-0.241394,64.1715,-0.00958252,-0.240845,-0.341797,60.4737,-0.010144,-0.341064,-0.422974,51.9297,-0.0128479,-0.422119,-0.422974,45.2503,-0.0119171,-0.422119,-0.422974,42.5855,-0.0116028,-0.422058,-0.422974,39.9574,-0.0109833,-0.42215,-0.422974,38.626,-0.0107574,-0.422211,-0.422974,37.2675,-0.0104767,-0.42215,-0.422974,35.9349,-0.010614,-0.42215,-0.422974,31.9317,-0.0109528,-0.422119,,,,,,,,,,,,
2100,-0.242462,64.175,-0.00956421,-0.241913,-0.342865,60.4772,-0.0101715,-0.342133,-0.424042,51.9332,-0.0128571,-0.423187,-0.424042,45.2539,-0.0119324,-0.423157,-0.424042,42.589,-0.0115875,-0.423187,-0.424042,39.9609,-0.0109497,-0.423126,-0.424042,38.6296,-0.0107361,-0.423218,-0.424042,37.271,-0.0104523,-0.423248,-0.424042,35.9385,-0.0105865,-0.423157,-0.424042,31.9353,-0.0109375,-0.423157,,,,,,,,,,,,
2101,-0.24353,64.1786,-0.00954895,-0.24295,-0.343933,60.4808,-0.0102051,-0.34314,-0.42511,51.9368,-0.0128174,-0.424255,-0.42511,45.2575,-0.0119019,-0.424194,-0.42511,42.5926,-0.0115723,-0.424255,-0.42511,39.9645,-0.0109192,-0.424225,-0.42511,38.6332,-0.010733,-0.424255,-0.42511,37.2746,-0.010434,-0.424255,-0.42511,35.942,-0.0105652,-0.424255,-0.42511,31.9388,-0.0109192,-0.424255,,,,,,,,,,,,
2102,-0.244598,64.1822,-0.00955505,-0.244019,-0.345001,60.4844,-0.0102356,-0.344269,-0.426178,51.9404,-0.0128113,-0.425354,-0.426178,45.261,-0.0118866,-0.425323,-0.426178,42.5962,-0.0115204,-0.425323,-0.426178,39.968,-0.0109009,-0.425323,-0.426178,38.6367,-0.0106934,-0.425293,-0.426178,37.2782,-0.0104126,-0.425323,-0.426178,35.9456,-0.0105408,-0.425293,-0.426178,31.9424,-0.0108704,-0.425293,,,,,,,,,,,,
2103,-0.245667,64.1857,-0.00952454,-0.245056,-0.346069,60.4879,-0.0102814,-0.345428,-0.427246,51.9439,-0.0127899,-0.426422,-0.427246,45.2646,-0.0118805,-0.426453,-0.427246,42.5997,-0.0115082,-0.426422,-0.427246,39.9716,-0.0108978,-0.426422,-0.427246,38.6403,-0.0106781,-0.426392,-0.427246,37.2817,-0.010379,-0.426361,-0.427246,35.9492,-0.0105194,-0.426361,-0.427246,31.9459,-0.0108551,-0.426392,,,,,,,,,,,,
2104,-0.246735,64.1893,-0.00951538,-0.246155,-0.347137,60.4915,-0.0103119,-0.346405,-0.428314,51.9475,-0.0127838,-0.42746,-0.428314,45.2681,-0.0118408,-0.42746,-0.428314,42.6033,-0.011496,-0.42749,-0.428314,39.9752,-0.0108765,-0.427429,-0.428314,38.6438,-0.0106537,-0.427399,-0.428314,37.2853,-0.0103607,-0.427429,-0.428314,35.9527,-0.0105011,-0.427368,-0.428314,31.9495,-0.0108215,-0.427429,,,,,,,,,,,,
2105,-0.247803,64.1928,-0.00950928,-0.247223,-0.348206,60.495,-0.0103271,-0.347473,-0.429382,51.951,-0.0127777,-0.428558,-0.429382,45.2717,-0.0118378,-0.428558,-0.429382,42.6068,-0.0114838,-0.428528,-0.429382,39.9787,-0.0108551,-0.428558,-0.429382,38.6474,-0.0106445,-0.428528,-0.429382,37.2888,-0.0103485,-0.428528,-0.429382,35.9563,-0.0104645,-0.428528,-0.429382,31.9531,-0.0108093,-0.428528,,,,,,,,,,,,
2106,-0.248871,64.1964,-0.00949097,-0.248291,-0.349274,60.4986,-0.0103699,-0.348541,-0.43045,51.9546,-0.0127777,-0.429626,-0.43045,45.2753,-0.0118256,-0.429565,-0.43045,42.6104,-0.0114258,-0.429626,-0.43045,39.9823,-0.0108307,-0.429657,-0.43045,38.651,-0.0106262,-0.429626,-0.43045,37.2924,-0.0103271,-0.429626,-0.43045,35.9598,-0.0104248,-0.429626,-0.43045,31.9566,-0.0107758,-0.429596,,,,,,,,,,,,
2107,-0.249939,64.2,-0.00947571,-0.249359,-0.350342,60.5022,-0.0104034,-0.34964,-0.431519,51.9582,-0.0127472,-0.430664,-0.431519,45.2788,-0.0117889,-0.430664,-0.431519,42.614,-0.0114258,-0.430634,-0.431519,39.9858,-0.0108124,-0.430664,-0.431519,38.6545,-0.0106018,-0.430664,-0.431519,37.296,-0.010321,-0.430634,-0.431519,35.9634,-0.0103973,-0.430603,-0.431519,31.9602,-0.0107574,-0.430664,,,,,,,,,,,,
2108,-0.251007,64.2035,-0.0094635,-0.250366,-0.35141,60.5057,-0.0104156,-0.350677,-0.432587,51.9617,-0.0126953,-0.431732,-0.432587,45.2824,-0.0117554,-0.431732,-0.432587,42.6175,-0.0114258,-0.431763,-0.432587,39.9894,-0.0108002,-0.431763,-0.432587,38.6581,-0.0105835,-0.431763,-0.432587,37.2995,-0.0103119,-0.431763,-0.432587,35.967,-0.0103943,-0.431702,-0.432587,31.9637,-0.01073,-0.431671,,,,,,,,,,,,
2109,-0.252075,64.2071,-0.00944214,-0.251465,-0.352478,60.5093,-0.0104553,-0.351746,-0.433655,51.9653,-0.0127014,-0.43277,-0.433655,45.2859,-0.0117462,-0.432739,-0.433655,42.6211,-0.0113922,-0.43277,-0.433655,39.993,-0.0107819,-0.432861,-0.433655,38.6616,-0.0105499,-0.432831,-0.433655,37.3031,-0.0102966,-0.432831,-0.433655,35.9705,-0.0103485,-0.43277,-0.433655,31.9673,-0.0106934,-0.432831,,,,,,,,,,,,
2110,-0.253143,64.2106,-0.00943909,-0.252533,-0.353546,60.5128,-0.0104889,-0.352814,-0.434723,51.9688,-0.0126862,-0.433868,-0.434723,45.2895,-0.011734,-0.433807,-0.434723,42.6246,-0.0113953,-0.433868,-0.434723,39.9965,-0.0107544,-0.433929,-0.434723,38.6652,-0.0105286,-0.433899,-0.434723,37.3066,-0.0102722,-0.433899,-0.434723,35.9741,-0.0103241,-0.433868,-0.434723,31.9709,-0.010675,-0.433929,,,,,,,,,,,,
2111,-0.254211,64.2142,-0.00942688,-0.253601,-0.354614,60.5164,-0.0105255,-0.353882,-0.435791,51.9724,-0.0126587,-0.434906,-0.435791,45.2931,-0.0116943,-0.434906,-0.435791,42.6282,-0.0113586,-0.434937,-0.435791,40.0001,-0.0107239,-0.434967,-0.435791,38.6688,-0.0105225,-0.434998,-0.435791,37.3102,-0.0102539,-0.434906,-0.435791,35.9776,-0.0103027,-0.434937,-0.435791,31.9744,-0.0106689,-0.434967,,,,,,,,,,,,
2112,-0.25528,64.2178,-0.00941772,-0.254669,-0.355682,60.52,-0.010556,-0.35495,-0.436859,51.976,-0.0126312,-0.435974,-0.436859,45.2966,-0.0116791,-0.435974,-0.436859,42.6318,-0.0113098,-0.436005,-0.436859,40.0036,-0.0107025,-0.436035,-0.436859,38.6723,-0.0104919,-0.436096,-0.436859,37.3138,-0.0102325,-0.435974,-0.436859,35.9812,-0.0102875,-0.436035,-0.436859,31.978,-0.0106232,-0.436005,,,,,,,,,,,,
2113,-0.256348,64.2213,-0.00940552,-0.255768,-0.35675,60.5235,-0.0105957,-0.356018,-0.437927,51.9795,-0.0126038,-0.437042,-0.437927,45.3002,-0.0116302,-0.437073,-0.437927,42.6353,-0.0113159,-0.437042,-0.437927,40.0072,-0.0106873,-0.437103,-0.437927,38.6759,-0.0104584,-0.437042,-0.437927,37.3173,-0.010202,-0.437103,-0.437927,35.9848,-0.0102661,-0.437012,-0.437927,31.9815,-0.0105988,-0.437042,,,,,,,,,,,,
2114,-0.257416,64.2249,-0.00940247,-0.256805,-0.357819,60.5271,-0.010614,-0.357117,-0.438995,51.9831,-0.0126221,-0.438049,-0.438995,45.3037,-0.0115997,-0.438141,-0.438995,42.6389,-0.0112823,-0.438202,-0.438995,40.0108,-0.0106445,-0.43811,-0.438995,38.6794,-0.0104431,-0.438141,-0.438995,37.3209,-0.0101746,-0.438141,-0.438995,35.9883,-0.0102295,-0.438141,-0.438995,31.9851,-0.0105804,-0.438141,,,,,,,,,,,,
